dataset,source_split,role,base_video_id,source_group_id,source_video_id,target_video_id,study_label,manipulation,relative_source_path,source_label
FaceForensics++,train,fit,240_290,240_290,240,290,1,FaceSwap,FaceSwap/240_290.mp4,
FaceForensics++,train,fit,290_240,240_290,290,240,1,FaceSwap,FaceSwap/290_240.mp4,
FaceForensics++,train,fit,240_290,240_290,240,290,1,NeuralTextures,NeuralTextures/240_290.mp4,
FaceForensics++,train,fit,290_240,240_290,290,240,1,NeuralTextures,NeuralTextures/290_240.mp4,
FaceForensics++,train,fit,246,246_258,246,,0,,original/246.mp4,
FaceForensics++,train,fit,258,246_258,258,,0,,original/258.mp4,
FaceForensics++,train,fit,246_258,246_258,246,258,1,DeepFakes,Deepfakes/246_258.mp4,
FaceForensics++,train,fit,258_246,246_258,258,246,1,DeepFakes,Deepfakes/258_246.mp4,
FaceForensics++,train,fit,246_258,246_258,246,258,1,Face2Face,Face2Face/246_258.mp4,
FaceForensics++,train,fit,258_246,246_258,258,246,1,Face2Face,Face2Face/258_246.mp4,
FaceForensics++,train,fit,246_258,246_258,246,258,1,FaceSwap,FaceSwap/246_258.mp4,
FaceForensics++,train,fit,258_246,246_258,258,246,1,FaceSwap,FaceSwap/258_246.mp4,
FaceForensics++,train,fit,246_258,246_258,246,258,1,NeuralTextures,NeuralTextures/246_258.mp4,
FaceForensics++,train,fit,258_246,246_258,258,246,1,NeuralTextures,NeuralTextures/258_246.mp4,
FaceForensics++,train,fit,250,250_461,250,,0,,original/250.mp4,
FaceForensics++,train,fit,461,250_461,461,,0,,original/461.mp4,
FaceForensics++,train,fit,250_461,250_461,250,461,1,DeepFakes,Deepfakes/250_461.mp4,
FaceForensics++,train,fit,461_250,250_461,461,250,1,DeepFakes,Deepfakes/461_250.mp4,
FaceForensics++,train,fit,250_461,250_461,250,461,1,Face2Face,Face2Face/250_461.mp4,
FaceForensics++,train,fit,461_250,250_461,461,250,1,Face2Face,Face2Face/461_250.mp4,
FaceForensics++,train,fit,250_461,250_461,250,461,1,FaceSwap,FaceSwap/250_461.mp4,
FaceForensics++,train,fit,461_250,250_461,461,250,1,FaceSwap,FaceSwap/461_250.mp4,
FaceForensics++,train,fit,250_461,250_461,250,461,1,NeuralTextures,NeuralTextures/250_461.mp4,
FaceForensics++,train,fit,461_250,250_461,461,250,1,NeuralTextures,NeuralTextures/461_250.mp4,
FaceForensics++,train,fit,251,251_375,251,,0,,original/251.mp4,
FaceForensics++,train,fit,375,251_375,375,,0,,original/375.mp4,
FaceForensics++,train,fit,251_375,251_375,251,375,1,DeepFakes,Deepfakes/251_375.mp4,
FaceForensics++,train,fit,375_251,251_375,375,251,1,DeepFakes,Deepfakes/375_251.mp4,
FaceForensics++,train,fit,251_375,251_375,251,375,1,Face2Face,Face2Face/251_375.mp4,
FaceForensics++,train,fit,375_251,251_375,375,251,1,Face2Face,Face2Face/375_251.mp4,
FaceForensics++,train,fit,251_375,251_375,251,375,1,FaceSwap,FaceSwap/251_375.mp4,
FaceForensics++,train,fit,375_251,251_375,375,251,1,FaceSwap,FaceSwap/375_251.mp4,
FaceForensics++,train,fit,251_375,251_375,251,375,1,NeuralTextures,NeuralTextures/251_375.mp4,
FaceForensics++,train,fit,375_251,251_375,375,251,1,NeuralTextures,NeuralTextures/375_251.mp4,
FaceForensics++,train,fit,252,252_266,252,,0,,original/252.mp4,
FaceForensics++,train,fit,266,252_266,266,,0,,original/266.mp4,
FaceForensics++,train,fit,252_266,252_266,252,266,1,DeepFakes,Deepfakes/252_266.mp4,
FaceForensics++,train,fit,266_252,252_266,266,252,1,DeepFakes,Deepfakes/266_252.mp4,
FaceForensics++,train,fit,252_266,252_266,252,266,1,Face2Face,Face2Face/252_266.mp4,
FaceForensics++,train,fit,266_252,252_266,266,252,1,Face2Face,Face2Face/266_252.mp4,
FaceForensics++,train,fit,252_266,252_266,252,266,1,FaceSwap,FaceSwap/252_266.mp4,
FaceForensics++,train,fit,266_252,252_266,266,252,1,FaceSwap,FaceSwap/266_252.mp4,
FaceForensics++,train,fit,252_266,252_266,252,266,1,NeuralTextures,NeuralTextures/252_266.mp4,
FaceForensics++,train,fit,266_252,252_266,266,252,1,NeuralTextures,NeuralTextures/266_252.mp4,
FaceForensics++,train,fit,259,259_345,259,,0,,original/259.mp4,
FaceForensics++,train,fit,345,259_345,345,,0,,original/345.mp4,
FaceForensics++,train,fit,259_345,259_345,259,345,1,DeepFakes,Deepfakes/259_345.mp4,
FaceForensics++,train,fit,345_259,259_345,345,259,1,DeepFakes,Deepfakes/345_259.mp4,
FaceForensics++,train,fit,259_345,259_345,259,345,1,Face2Face,Face2Face/259_345.mp4,
FaceForensics++,train,fit,345_259,259_345,345,259,1,Face2Face,Face2Face/345_259.mp4,
FaceForensics++,train,fit,259_345,259_345,259,345,1,FaceSwap,FaceSwap/259_345.mp4,
FaceForensics++,train,fit,345_259,259_345,345,259,1,FaceSwap,FaceSwap/345_259.mp4,
FaceForensics++,train,fit,259_345,259_345,259,345,1,NeuralTextures,NeuralTextures/259_345.mp4,
FaceForensics++,train,fit,345_259,259_345,345,259,1,NeuralTextures,NeuralTextures/345_259.mp4,
FaceForensics++,train,fit,260,260_331,260,,0,,original/260.mp4,
FaceForensics++,train,fit,331,260_331,331,,0,,original/331.mp4,
FaceForensics++,train,fit,260_331,260_331,260,331,1,DeepFakes,Deepfakes/260_331.mp4,
FaceForensics++,train,fit,331_260,260_331,331,260,1,DeepFakes,Deepfakes/331_260.mp4,
FaceForensics++,train,fit,260_331,260_331,260,331,1,Face2Face,Face2Face/260_331.mp4,
FaceForensics++,train,fit,331_260,260_331,331,260,1,Face2Face,Face2Face/331_260.mp4,
FaceForensics++,train,fit,260_331,260_331,260,331,1,FaceSwap,FaceSwap/260_331.mp4,
FaceForensics++,train,fit,331_260,260_331,331,260,1,FaceSwap,FaceSwap/331_260.mp4,
FaceForensics++,train,fit,260_331,260_331,260,331,1,NeuralTextures,NeuralTextures/260_331.mp4,
FaceForensics++,train,fit,331_260,260_331,331,260,1,NeuralTextures,NeuralTextures/331_260.mp4,
FaceForensics++,train,fit,262,262_301,262,,0,,original/262.mp4,
FaceForensics++,train,fit,301,262_301,301,,0,,original/301.mp4,
FaceForensics++,train,fit,262_301,262_301,262,301,1,DeepFakes,Deepfakes/262_301.mp4,
FaceForensics++,train,fit,301_262,262_301,301,262,1,DeepFakes,Deepfakes/301_262.mp4,
FaceForensics++,train,fit,262_301,262_301,262,301,1,Face2Face,Face2Face/262_301.mp4,
FaceForensics++,train,fit,301_262,262_301,301,262,1,Face2Face,Face2Face/301_262.mp4,
FaceForensics++,train,fit,262_301,262_301,262,301,1,FaceSwap,FaceSwap/262_301.mp4,
FaceForensics++,train,fit,301_262,262_301,301,262,1,FaceSwap,FaceSwap/301_262.mp4,
FaceForensics++,train,fit,262_301,262_301,262,301,1,NeuralTextures,NeuralTextures/262_301.mp4,
FaceForensics++,train,fit,301_262,262_301,301,262,1,NeuralTextures,NeuralTextures/301_262.mp4,
FaceForensics++,train,fit,264,264_271,264,,0,,original/264.mp4,
FaceForensics++,train,fit,271,264_271,271,,0,,original/271.mp4,
FaceForensics++,train,fit,264_271,264_271,264,271,1,DeepFakes,Deepfakes/264_271.mp4,
FaceForensics++,train,fit,271_264,264_271,271,264,1,DeepFakes,Deepfakes/271_264.mp4,
FaceForensics++,train,fit,264_271,264_271,264,271,1,Face2Face,Face2Face/264_271.mp4,
FaceForensics++,train,fit,271_264,264_271,271,264,1,Face2Face,Face2Face/271_264.mp4,
FaceForensics++,train,fit,264_271,264_271,264,271,1,FaceSwap,FaceSwap/264_271.mp4,
FaceForensics++,train,fit,271_264,264_271,271,264,1,FaceSwap,FaceSwap/271_264.mp4,
FaceForensics++,train,fit,264_271,264_271,264,271,1,NeuralTextures,NeuralTextures/264_271.mp4,
FaceForensics++,train,fit,271_264,264_271,271,264,1,NeuralTextures,NeuralTextures/271_264.mp4,
FaceForensics++,train,fit,267,267_286,267,,0,,original/267.mp4,
FaceForensics++,train,fit,286,267_286,286,,0,,original/286.mp4,
FaceForensics++,train,fit,267_286,267_286,267,286,1,DeepFakes,Deepfakes/267_286.mp4,
FaceForensics++,train,fit,286_267,267_286,286,267,1,DeepFakes,Deepfakes/286_267.mp4,
FaceForensics++,train,fit,267_286,267_286,267,286,1,Face2Face,Face2Face/267_286.mp4,
FaceForensics++,train,fit,286_267,267_286,286,267,1,Face2Face,Face2Face/286_267.mp4,
FaceForensics++,train,fit,267_286,267_286,267,286,1,FaceSwap,FaceSwap/267_286.mp4,
FaceForensics++,train,fit,286_267,267_286,286,267,1,FaceSwap,FaceSwap/286_267.mp4,
FaceForensics++,train,fit,267_286,267_286,267,286,1,NeuralTextures,NeuralTextures/267_286.mp4,
FaceForensics++,train,fit,286_267,267_286,286,267,1,NeuralTextures,NeuralTextures/286_267.mp4,
FaceForensics++,train,fit,268,268_269,268,,0,,original/268.mp4,
FaceForensics++,train,fit,269,268_269,269,,0,,original/269.mp4,
FaceForensics++,train,fit,268_269,268_269,268,269,1,DeepFakes,Deepfakes/268_269.mp4,
FaceForensics++,train,fit,269_268,268_269,269,268,1,DeepFakes,Deepfakes/269_268.mp4,
FaceForensics++,train,fit,268_269,268_269,268,269,1,Face2Face,Face2Face/268_269.mp4,
FaceForensics++,train,fit,269_268,268_269,269,268,1,Face2Face,Face2Face/269_268.mp4,
FaceForensics++,train,fit,268_269,268_269,268,269,1,FaceSwap,FaceSwap/268_269.mp4,
FaceForensics++,train,fit,269_268,268_269,269,268,1,FaceSwap,FaceSwap/269_268.mp4,
FaceForensics++,train,fit,268_269,268_269,268,269,1,NeuralTextures,NeuralTextures/268_269.mp4,
FaceForensics++,train,fit,269_268,268_269,269,268,1,NeuralTextures,NeuralTextures/269_268.mp4,
FaceForensics++,train,fit,270,270_297,270,,0,,original/270.mp4,
FaceForensics++,train,fit,297,270_297,297,,0,,original/297.mp4,
FaceForensics++,train,fit,270_297,270_297,270,297,1,DeepFakes,Deepfakes/270_297.mp4,
FaceForensics++,train,fit,297_270,270_297,297,270,1,DeepFakes,Deepfakes/297_270.mp4,
FaceForensics++,train,fit,270_297,270_297,270,297,1,Face2Face,Face2Face/270_297.mp4,
FaceForensics++,train,fit,297_270,270_297,297,270,1,Face2Face,Face2Face/297_270.mp4,
FaceForensics++,train,fit,270_297,270_297,270,297,1,FaceSwap,FaceSwap/270_297.mp4,
FaceForensics++,train,fit,297_270,270_297,297,270,1,FaceSwap,FaceSwap/297_270.mp4,
FaceForensics++,train,fit,270_297,270_297,270,297,1,NeuralTextures,NeuralTextures/270_297.mp4,
FaceForensics++,train,fit,297_270,270_297,297,270,1,NeuralTextures,NeuralTextures/297_270.mp4,
FaceForensics++,train,fit,272,272_396,272,,0,,original/272.mp4,
FaceForensics++,train,fit,396,272_396,396,,0,,original/396.mp4,
FaceForensics++,train,fit,272_396,272_396,272,396,1,DeepFakes,Deepfakes/272_396.mp4,
FaceForensics++,train,fit,396_272,272_396,396,272,1,DeepFakes,Deepfakes/396_272.mp4,
FaceForensics++,train,fit,272_396,272_396,272,396,1,Face2Face,Face2Face/272_396.mp4,
FaceForensics++,train,fit,396_272,272_396,396,272,1,Face2Face,Face2Face/396_272.mp4,
FaceForensics++,train,fit,272_396,272_396,272,396,1,FaceSwap,FaceSwap/272_396.mp4,
FaceForensics++,train,fit,396_272,272_396,396,272,1,FaceSwap,FaceSwap/396_272.mp4,
FaceForensics++,train,fit,272_396,272_396,272,396,1,NeuralTextures,NeuralTextures/272_396.mp4,
FaceForensics++,train,fit,396_272,272_396,396,272,1,NeuralTextures,NeuralTextures/396_272.mp4,
FaceForensics++,train,fit,274,274_412,274,,0,,original/274.mp4,
FaceForensics++,train,fit,412,274_412,412,,0,,original/412.mp4,
FaceForensics++,train,fit,274_412,274_412,274,412,1,DeepFakes,Deepfakes/274_412.mp4,
FaceForensics++,train,fit,412_274,274_412,412,274,1,DeepFakes,Deepfakes/412_274.mp4,
FaceForensics++,train,fit,274_412,274_412,274,412,1,Face2Face,Face2Face/274_412.mp4,
FaceForensics++,train,fit,412_274,274_412,412,274,1,Face2Face,Face2Face/412_274.mp4,
FaceForensics++,train,fit,274_412,274_412,274,412,1,FaceSwap,FaceSwap/274_412.mp4,
FaceForensics++,train,fit,412_274,274_412,412,274,1,FaceSwap,FaceSwap/412_274.mp4,
FaceForensics++,train,fit,274_412,274_412,274,412,1,NeuralTextures,NeuralTextures/274_412.mp4,
FaceForensics++,train,fit,412_274,274_412,412,274,1,NeuralTextures,NeuralTextures/412_274.mp4,
FaceForensics++,train,fit,275,275_887,275,,0,,original/275.mp4,
FaceForensics++,train,fit,887,275_887,887,,0,,original/887.mp4,
FaceForensics++,train,fit,275_887,275_887,275,887,1,DeepFakes,Deepfakes/275_887.mp4,
FaceForensics++,train,fit,887_275,275_887,887,275,1,DeepFakes,Deepfakes/887_275.mp4,
FaceForensics++,train,fit,275_887,275_887,275,887,1,Face2Face,Face2Face/275_887.mp4,
FaceForensics++,train,fit,887_275,275_887,887,275,1,Face2Face,Face2Face/887_275.mp4,
FaceForensics++,train,fit,275_887,275_887,275,887,1,FaceSwap,FaceSwap/275_887.mp4,
FaceForensics++,train,fit,887_275,275_887,887,275,1,FaceSwap,FaceSwap/887_275.mp4,
FaceForensics++,train,fit,275_887,275_887,275,887,1,NeuralTextures,NeuralTextures/275_887.mp4,
FaceForensics++,train,fit,887_275,275_887,887,275,1,NeuralTextures,NeuralTextures/887_275.mp4,
FaceForensics++,train,fit,277,277_335,277,,0,,original/277.mp4,
FaceForensics++,train,fit,335,277_335,335,,0,,original/335.mp4,
FaceForensics++,train,fit,277_335,277_335,277,335,1,DeepFakes,Deepfakes/277_335.mp4,
FaceForensics++,train,fit,335_277,277_335,335,277,1,DeepFakes,Deepfakes/335_277.mp4,
FaceForensics++,train,fit,277_335,277_335,277,335,1,Face2Face,Face2Face/277_335.mp4,
FaceForensics++,train,fit,335_277,277_335,335,277,1,Face2Face,Face2Face/335_277.mp4,
FaceForensics++,train,fit,277_335,277_335,277,335,1,FaceSwap,FaceSwap/277_335.mp4,
FaceForensics++,train,fit,335_277,277_335,335,277,1,FaceSwap,FaceSwap/335_277.mp4,
FaceForensics++,train,fit,277_335,277_335,277,335,1,NeuralTextures,NeuralTextures/277_335.mp4,
FaceForensics++,train,fit,335_277,277_335,335,277,1,NeuralTextures,NeuralTextures/335_277.mp4,
FaceForensics++,train,fit,279,279_298,279,,0,,original/279.mp4,
FaceForensics++,train,fit,298,279_298,298,,0,,original/298.mp4,
FaceForensics++,train,fit,279_298,279_298,279,298,1,DeepFakes,Deepfakes/279_298.mp4,
FaceForensics++,train,fit,298_279,279_298,298,279,1,DeepFakes,Deepfakes/298_279.mp4,
FaceForensics++,train,fit,279_298,279_298,279,298,1,Face2Face,Face2Face/279_298.mp4,
FaceForensics++,train,fit,298_279,279_298,298,279,1,Face2Face,Face2Face/298_279.mp4,
FaceForensics++,train,fit,279_298,279_298,279,298,1,FaceSwap,FaceSwap/279_298.mp4,
FaceForensics++,train,fit,298_279,279_298,298,279,1,FaceSwap,FaceSwap/298_279.mp4,
FaceForensics++,train,fit,279_298,279_298,279,298,1,NeuralTextures,NeuralTextures/279_298.mp4,
FaceForensics++,train,fit,298_279,279_298,298,279,1,NeuralTextures,NeuralTextures/298_279.mp4,
FaceForensics++,train,fit,281,281_474,281,,0,,original/281.mp4,
FaceForensics++,train,fit,474,281_474,474,,0,,original/474.mp4,
FaceForensics++,train,fit,281_474,281_474,281,474,1,DeepFakes,Deepfakes/281_474.mp4,
FaceForensics++,train,fit,474_281,281_474,474,281,1,DeepFakes,Deepfakes/474_281.mp4,
FaceForensics++,train,fit,281_474,281_474,281,474,1,Face2Face,Face2Face/281_474.mp4,
FaceForensics++,train,fit,474_281,281_474,474,281,1,Face2Face,Face2Face/474_281.mp4,
FaceForensics++,train,fit,281_474,281_474,281,474,1,FaceSwap,FaceSwap/281_474.mp4,
FaceForensics++,train,fit,474_281,281_474,474,281,1,FaceSwap,FaceSwap/474_281.mp4,
FaceForensics++,train,fit,281_474,281_474,281,474,1,NeuralTextures,NeuralTextures/281_474.mp4,
FaceForensics++,train,fit,474_281,281_474,474,281,1,NeuralTextures,NeuralTextures/474_281.mp4,
FaceForensics++,train,fit,283,283_313,283,,0,,original/283.mp4,
FaceForensics++,train,fit,313,283_313,313,,0,,original/313.mp4,
FaceForensics++,train,fit,283_313,283_313,283,313,1,DeepFakes,Deepfakes/283_313.mp4,
FaceForensics++,train,fit,313_283,283_313,313,283,1,DeepFakes,Deepfakes/313_283.mp4,
FaceForensics++,train,fit,283_313,283_313,283,313,1,Face2Face,Face2Face/283_313.mp4,
FaceForensics++,train,fit,313_283,283_313,313,283,1,Face2Face,Face2Face/313_283.mp4,
FaceForensics++,train,fit,283_313,283_313,283,313,1,FaceSwap,FaceSwap/283_313.mp4,
FaceForensics++,train,fit,313_283,283_313,313,283,1,FaceSwap,FaceSwap/313_283.mp4,
FaceForensics++,train,fit,283_313,283_313,283,313,1,NeuralTextures,NeuralTextures/283_313.mp4,
FaceForensics++,train,fit,313_283,283_313,313,283,1,NeuralTextures,NeuralTextures/313_283.mp4,
FaceForensics++,train,fit,287,287_426,287,,0,,original/287.mp4,
FaceForensics++,train,fit,426,287_426,426,,0,,original/426.mp4,
FaceForensics++,train,fit,287_426,287_426,287,426,1,DeepFakes,Deepfakes/287_426.mp4,
FaceForensics++,train,fit,426_287,287_426,426,287,1,DeepFakes,Deepfakes/426_287.mp4,
FaceForensics++,train,fit,287_426,287_426,287,426,1,Face2Face,Face2Face/287_426.mp4,
FaceForensics++,train,fit,426_287,287_426,426,287,1,Face2Face,Face2Face/426_287.mp4,
FaceForensics++,train,fit,287_426,287_426,287,426,1,FaceSwap,FaceSwap/287_426.mp4,
FaceForensics++,train,fit,426_287,287_426,426,287,1,FaceSwap,FaceSwap/426_287.mp4,
FaceForensics++,train,fit,287_426,287_426,287,426,1,NeuralTextures,NeuralTextures/287_426.mp4,
FaceForensics++,train,fit,426_287,287_426,426,287,1,NeuralTextures,NeuralTextures/426_287.mp4,
FaceForensics++,train,fit,291,291_874,291,,0,,original/291.mp4,
FaceForensics++,train,fit,874,291_874,874,,0,,original/874.mp4,
FaceForensics++,train,fit,291_874,291_874,291,874,1,DeepFakes,Deepfakes/291_874.mp4,
FaceForensics++,train,fit,874_291,291_874,874,291,1,DeepFakes,Deepfakes/874_291.mp4,
FaceForensics++,train,fit,291_874,291_874,291,874,1,Face2Face,Face2Face/291_874.mp4,
FaceForensics++,train,fit,874_291,291_874,874,291,1,Face2Face,Face2Face/874_291.mp4,
FaceForensics++,train,fit,291_874,291_874,291,874,1,FaceSwap,FaceSwap/291_874.mp4,
FaceForensics++,train,fit,874_291,291_874,874,291,1,FaceSwap,FaceSwap/874_291.mp4,
FaceForensics++,train,fit,291_874,291_874,291,874,1,NeuralTextures,NeuralTextures/291_874.mp4,
FaceForensics++,train,fit,874_291,291_874,874,291,1,NeuralTextures,NeuralTextures/874_291.mp4,
FaceForensics++,train,fit,292,292_294,292,,0,,original/292.mp4,
FaceForensics++,train,fit,294,292_294,294,,0,,original/294.mp4,
FaceForensics++,train,fit,292_294,292_294,292,294,1,DeepFakes,Deepfakes/292_294.mp4,
FaceForensics++,train,fit,294_292,292_294,294,292,1,DeepFakes,Deepfakes/294_292.mp4,
FaceForensics++,train,fit,292_294,292_294,292,294,1,Face2Face,Face2Face/292_294.mp4,
FaceForensics++,train,fit,294_292,292_294,294,292,1,Face2Face,Face2Face/294_292.mp4,
FaceForensics++,train,fit,292_294,292_294,292,294,1,FaceSwap,FaceSwap/292_294.mp4,
FaceForensics++,train,fit,294_292,292_294,294,292,1,FaceSwap,FaceSwap/294_292.mp4,
FaceForensics++,train,fit,292_294,292_294,292,294,1,NeuralTextures,NeuralTextures/292_294.mp4,
FaceForensics++,train,fit,294_292,292_294,294,292,1,NeuralTextures,NeuralTextures/294_292.mp4,
FaceForensics++,train,fit,293,293_296,293,,0,,original/293.mp4,
FaceForensics++,train,fit,296,293_296,296,,0,,original/296.mp4,
FaceForensics++,train,fit,293_296,293_296,293,296,1,DeepFakes,Deepfakes/293_296.mp4,
FaceForensics++,train,fit,296_293,293_296,296,293,1,DeepFakes,Deepfakes/296_293.mp4,
FaceForensics++,train,fit,293_296,293_296,293,296,1,Face2Face,Face2Face/293_296.mp4,
FaceForensics++,train,fit,296_293,293_296,296,293,1,Face2Face,Face2Face/296_293.mp4,
FaceForensics++,train,fit,293_296,293_296,293,296,1,FaceSwap,FaceSwap/293_296.mp4,
FaceForensics++,train,fit,296_293,293_296,296,293,1,FaceSwap,FaceSwap/296_293.mp4,
FaceForensics++,train,fit,293_296,293_296,293,296,1,NeuralTextures,NeuralTextures/293_296.mp4,
FaceForensics++,train,fit,296_293,293_296,296,293,1,NeuralTextures,NeuralTextures/296_293.mp4,
FaceForensics++,train,fit,300,300_304,300,,0,,original/300.mp4,
FaceForensics++,train,fit,304,300_304,304,,0,,original/304.mp4,
FaceForensics++,train,fit,300_304,300_304,300,304,1,DeepFakes,Deepfakes/300_304.mp4,
FaceForensics++,train,fit,304_300,300_304,304,300,1,DeepFakes,Deepfakes/304_300.mp4,
FaceForensics++,train,fit,300_304,300_304,300,304,1,Face2Face,Face2Face/300_304.mp4,
FaceForensics++,train,fit,304_300,300_304,304,300,1,Face2Face,Face2Face/304_300.mp4,
FaceForensics++,train,fit,300_304,300_304,300,304,1,FaceSwap,FaceSwap/300_304.mp4,
FaceForensics++,train,fit,304_300,300_304,304,300,1,FaceSwap,FaceSwap/304_300.mp4,
FaceForensics++,train,fit,300_304,300_304,300,304,1,NeuralTextures,NeuralTextures/300_304.mp4,
FaceForensics++,train,fit,304_300,300_304,304,300,1,NeuralTextures,NeuralTextures/304_300.mp4,
FaceForensics++,train,fit,302,302_323,302,,0,,original/302.mp4,
FaceForensics++,train,fit,323,302_323,323,,0,,original/323.mp4,
FaceForensics++,train,fit,302_323,302_323,302,323,1,DeepFakes,Deepfakes/302_323.mp4,
FaceForensics++,train,fit,323_302,302_323,323,302,1,DeepFakes,Deepfakes/323_302.mp4,
FaceForensics++,train,fit,302_323,302_323,302,323,1,Face2Face,Face2Face/302_323.mp4,
FaceForensics++,train,fit,323_302,302_323,323,302,1,Face2Face,Face2Face/323_302.mp4,
FaceForensics++,train,fit,302_323,302_323,302,323,1,FaceSwap,FaceSwap/302_323.mp4,
FaceForensics++,train,fit,323_302,302_323,323,302,1,FaceSwap,FaceSwap/323_302.mp4,
FaceForensics++,train,fit,302_323,302_323,302,323,1,NeuralTextures,NeuralTextures/302_323.mp4,
FaceForensics++,train,fit,323_302,302_323,323,302,1,NeuralTextures,NeuralTextures/323_302.mp4,
FaceForensics++,train,fit,303,303_309,303,,0,,original/303.mp4,
FaceForensics++,train,fit,309,303_309,309,,0,,original/309.mp4,
FaceForensics++,train,fit,303_309,303_309,303,309,1,DeepFakes,Deepfakes/303_309.mp4,
FaceForensics++,train,fit,309_303,303_309,309,303,1,DeepFakes,Deepfakes/309_303.mp4,
FaceForensics++,train,fit,303_309,303_309,303,309,1,Face2Face,Face2Face/303_309.mp4,
FaceForensics++,train,fit,309_303,303_309,309,303,1,Face2Face,Face2Face/309_303.mp4,
FaceForensics++,train,fit,303_309,303_309,303,309,1,FaceSwap,FaceSwap/303_309.mp4,
FaceForensics++,train,fit,309_303,303_309,309,303,1,FaceSwap,FaceSwap/309_303.mp4,
FaceForensics++,train,fit,303_309,303_309,303,309,1,NeuralTextures,NeuralTextures/303_309.mp4,
FaceForensics++,train,fit,309_303,303_309,309,303,1,NeuralTextures,NeuralTextures/309_303.mp4,
FaceForensics++,train,fit,305,305_513,305,,0,,original/305.mp4,
FaceForensics++,train,fit,513,305_513,513,,0,,original/513.mp4,
FaceForensics++,train,fit,305_513,305_513,305,513,1,DeepFakes,Deepfakes/305_513.mp4,
FaceForensics++,train,fit,513_305,305_513,513,305,1,DeepFakes,Deepfakes/513_305.mp4,
FaceForensics++,train,fit,305_513,305_513,305,513,1,Face2Face,Face2Face/305_513.mp4,
FaceForensics++,train,fit,513_305,305_513,513,305,1,Face2Face,Face2Face/513_305.mp4,
FaceForensics++,train,fit,305_513,305_513,305,513,1,FaceSwap,FaceSwap/305_513.mp4,
FaceForensics++,train,fit,513_305,305_513,513,305,1,FaceSwap,FaceSwap/513_305.mp4,
FaceForensics++,train,fit,305_513,305_513,305,513,1,NeuralTextures,NeuralTextures/305_513.mp4,
FaceForensics++,train,fit,513_305,305_513,513,305,1,NeuralTextures,NeuralTextures/513_305.mp4,
FaceForensics++,train,fit,307,307_365,307,,0,,original/307.mp4,
FaceForensics++,train,fit,365,307_365,365,,0,,original/365.mp4,
FaceForensics++,train,fit,307_365,307_365,307,365,1,DeepFakes,Deepfakes/307_365.mp4,
FaceForensics++,train,fit,365_307,307_365,365,307,1,DeepFakes,Deepfakes/365_307.mp4,
FaceForensics++,train,fit,307_365,307_365,307,365,1,Face2Face,Face2Face/307_365.mp4,
FaceForensics++,train,fit,365_307,307_365,365,307,1,Face2Face,Face2Face/365_307.mp4,
FaceForensics++,train,fit,307_365,307_365,307,365,1,FaceSwap,FaceSwap/307_365.mp4,
FaceForensics++,train,fit,365_307,307_365,365,307,1,FaceSwap,FaceSwap/365_307.mp4,
FaceForensics++,train,fit,307_365,307_365,307,365,1,NeuralTextures,NeuralTextures/307_365.mp4,
FaceForensics++,train,fit,365_307,307_365,365,307,1,NeuralTextures,NeuralTextures/365_307.mp4,
FaceForensics++,train,fit,315,315_322,315,,0,,original/315.mp4,
FaceForensics++,train,fit,322,315_322,322,,0,,original/322.mp4,
FaceForensics++,train,fit,315_322,315_322,315,322,1,DeepFakes,Deepfakes/315_322.mp4,
FaceForensics++,train,fit,322_315,315_322,322,315,1,DeepFakes,Deepfakes/322_315.mp4,
FaceForensics++,train,fit,315_322,315_322,315,322,1,Face2Face,Face2Face/315_322.mp4,
FaceForensics++,train,fit,322_315,315_322,322,315,1,Face2Face,Face2Face/322_315.mp4,
FaceForensics++,train,fit,315_322,315_322,315,322,1,FaceSwap,FaceSwap/315_322.mp4,
FaceForensics++,train,fit,322_315,315_322,322,315,1,FaceSwap,FaceSwap/322_315.mp4,
FaceForensics++,train,fit,315_322,315_322,315,322,1,NeuralTextures,NeuralTextures/315_322.mp4,
FaceForensics++,train,fit,322_315,315_322,322,315,1,NeuralTextures,NeuralTextures/322_315.mp4,
FaceForensics++,train,fit,317,317_359,317,,0,,original/317.mp4,
FaceForensics++,train,fit,359,317_359,359,,0,,original/359.mp4,
FaceForensics++,train,fit,317_359,317_359,317,359,1,DeepFakes,Deepfakes/317_359.mp4,
FaceForensics++,train,fit,359_317,317_359,359,317,1,DeepFakes,Deepfakes/359_317.mp4,
FaceForensics++,train,fit,317_359,317_359,317,359,1,Face2Face,Face2Face/317_359.mp4,
FaceForensics++,train,fit,359_317,317_359,359,317,1,Face2Face,Face2Face/359_317.mp4,
FaceForensics++,train,fit,317_359,317_359,317,359,1,FaceSwap,FaceSwap/317_359.mp4,
FaceForensics++,train,fit,359_317,317_359,359,317,1,FaceSwap,FaceSwap/359_317.mp4,
FaceForensics++,train,fit,317_359,317_359,317,359,1,NeuralTextures,NeuralTextures/317_359.mp4,
FaceForensics++,train,fit,359_317,317_359,359,317,1,NeuralTextures,NeuralTextures/359_317.mp4,
FaceForensics++,train,fit,318,318_334,318,,0,,original/318.mp4,
FaceForensics++,train,fit,334,318_334,334,,0,,original/334.mp4,
FaceForensics++,train,fit,318_334,318_334,318,334,1,DeepFakes,Deepfakes/318_334.mp4,
FaceForensics++,train,fit,334_318,318_334,334,318,1,DeepFakes,Deepfakes/334_318.mp4,
